,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival,pc1,pc2
542,0,0,1,0,1,11.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0.0,-1.44863245415,-18.4943010603
543,0,1,0,1,0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.12740081816,2.77894766528
544,1,0,0,1,0,50.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106.425,1,0,0,0.0,74.7976348988,18.4349706256
545,1,0,0,1,0,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-5.19309040524,34.7823444262
546,0,1,0,0,1,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.50241450118,-10.2148129629
547,0,1,0,1,0,28.2162508421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8625,1,0,0,1.0,-18.3677709212,-0.617263969076
548,0,0,1,1,0,33.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20.525,0,0,1,0.0,-11.5704391641,3.90971296396
549,0,1,0,1,0,8.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.75,0,0,1,1.0,3.92374615185,-21.5221272122
550,1,0,0,1,0,17.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,110.8833,1,0,0,1.0,78.2925239786,-14.6557715526
551,0,1,0,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-6.27645459383,-2.18385970905
552,0,0,1,1,0,30.2692791928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8292,0,1,0,0.0,-24.3459030033,1.59628120613
553,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,1.0,-25.1877995996,-6.64544855815
554,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,1.0,-24.6381912351,-6.67035828757
555,1,0,0,1,0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-4.70157953746,32.7687071093
556,1,0,0,0,1,48.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6,1,0,0,1.0,7.94526575068,18.3660284624
557,1,0,0,1,0,41.3501671744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.525,1,0,0,0.0,195.585491148,6.31171052192
558,1,0,0,0,1,39.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,79.65,0,0,1,1.0,47.7142877008,8.19942379759
559,0,0,1,0,1,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.4,0,0,1,1.0,-14.6066139882,7.00262076489
560,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
561,0,0,1,1,0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-23.9968565885,11.3140808109
562,0,1,0,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,0.0,-18.7414737508,-0.822216741884
563,0,0,1,1,0,25.9678810879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,0,0,1,0.0,-24.2499478239,-2.70659258957
564,0,0,1,0,1,23.2336202932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,0,0,1,0.0,-24.3260690772,-5.44655383115
565,0,0,1,1,0,24.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,1,0.0,-8.20794766332,-5.20188498595
566,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.6082827018,-9.66149462614
567,0,0,1,0,1,29.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,21.075,0,0,1,0.0,-11.1267194771,-0.122829875019
568,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.0875175396,-3.34931308661
569,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,1.0,-24.2713613024,3.32459282481
570,0,1,0,1,0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.5,0,0,1,1.0,-20.7487133425,33.2253001578
571,1,0,0,0,1,53.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.4792,0,0,1,1.0,19.9643237491,22.9839825266
572,1,0,0,1,0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.3875,0,0,1,1.0,-5.61702479369,6.80561233763
573,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,1.0,-24.5011656436,-1.14064541805
574,0,0,1,1,0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.540269632,-12.6625317019
575,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,0.0,-18.0071815583,-9.85317811894
576,0,1,0,0,1,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.0630577663,5.17643645749
577,1,0,0,0,1,39.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.9,0,0,1,1.0,23.9719558602,8.90333138618
578,0,0,1,0,1,19.3714567574,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4583,1,0,0,0.0,-18.0274607468,-9.52113525383
579,0,0,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1.0,-24.1992624869,3.32223360252
580,0,1,0,0,1,25.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,1.0,-2.32612228949,-4.35246545231
581,1,0,0,0,1,39.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,110.8833,1,0,0,1.0,78.9365540106,7.29295907033
582,0,1,0,1,0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-5.49033530521,24.7847372814
583,1,0,0,1,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.125,1,0,0,0.0,8.11366873068,6.40500535107
584,0,0,1,1,0,25.28629766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.7125,1,0,0,0.0,-23.6053152765,-3.40614702588
585,1,0,0,0,1,18.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,79.65,0,0,1,1.0,47.1028613946,-12.7593504955
586,0,1,0,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,0,0,1,0.0,-16.6889825335,18.112148119
587,1,0,0,1,0,60.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,79.2,1,0,0,1.0,47.8760585271,29.1970065157
588,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.3668084687,-6.66945942475
589,0,0,1,1,0,30.2617709989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.125030622,1.58265179589
590,0,0,1,1,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.125,0,0,1,0.0,-24.9115405192,6.3419639659
591,1,0,0,0,1,52.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.2667,1,0,0,1.0,46.7102844811,21.2390951752
592,0,0,1,1,0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,1,0.0,-24.4373128465,18.3246325775
593,0,0,1,0,1,26.2439548675,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.5318252182,-2.46009544318
594,0,1,0,1,0,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,1,0.0,-5.98036826451,7.77254144701
595,0,0,1,1,0,36.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,0,1,0.0,-7.85979351752,6.80100998861
596,0,1,0,0,1,29.8253898035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.0,0,0,1,1.0,0.806011746455,0.426191976751
597,0,0,1,1,0,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-31.6254871781,20.5327726367
598,0,0,1,1,0,25.3001347005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0.0,-25.0917144314,-3.34915215993
599,1,0,0,1,0,49.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.9292,1,0,0,1.0,25.2959440416,18.872723722
600,0,1,0,0,1,24.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,0,0,1,1.0,-5.35035401374,-5.29560618143
601,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
602,1,0,0,1,0,42.8302340234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.4,0,0,1,0.0,10.5828453634,13.1611989366
603,0,0,1,1,0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-23.7262668261,15.3049529378
604,1,0,0,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,1,0,0,1.0,-5.4840770677,5.80017578667
605,0,0,1,1,0,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.55,0,0,1,0.0,-16.4592341185,7.06519665478
606,0,0,1,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.2880118805,1.32571155516
607,1,0,0,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,0,0,1,1.0,-1.77247649892,-2.30523199491
608,0,1,0,0,1,22.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,41.5792,1,0,0,1.0,9.16885047439,-7.70015781422
609,1,0,0,0,1,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153.4625,0,0,1,1.0,121.518298739,7.10379322531
610,0,0,1,0,1,39.0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0.0,-0.633398214617,9.52353628769
611,0,0,1,1,0,25.9771833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0.0,-25.2492077599,-2.6682767133
612,0,0,1,0,1,24.3365315319,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,1.0,-16.8444730967,-4.59246508364
613,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
614,0,0,1,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-23.988306589,6.31542060769
615,0,1,0,0,1,24.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0,0,1,1.0,32.6318152394,-6.38173540391
616,0,0,1,1,0,34.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4,0,0,1,0.0,-17.6634496311,5.08632484991
617,0,0,1,0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,1,0.0,-16.1959272757,-2.94806738622
618,0,1,0,0,1,4.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,1.0,6.06170470081,-25.6206384928
619,0,1,0,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-21.7982971339,-2.73281714305
620,0,0,1,1,0,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,0.0,-17.8129379461,-1.89246497869
621,1,0,0,1,0,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.5542,0,0,1,1.0,20.7115841845,12.0058328749
622,0,0,1,1,0,20.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.7417,1,0,0,1.0,-16.726374841,-8.93626858953
623,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-24.5916321237,-7.66261335649
624,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,0.0,-16.34970126,-7.90194344111
625,1,0,0,1,0,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.3208,0,0,1,0.0,1.03739712908,31.6023756953
626,0,1,0,1,0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.35,0,1,0,0.0,-19.0457463742,28.1771028749
627,1,0,0,0,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.9583,0,0,1,1.0,45.4923498966,-9.68458678119
628,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.4044739974,-2.66963614713
629,0,0,1,1,0,30.270171275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7333,0,1,0,0.0,-24.4417320312,1.59995569866
630,1,0,0,1,0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,1.0,-0.72911883833,50.6476373021
631,0,0,1,1,0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0542,0,0,1,0.0,-24.5177908673,22.3257139973
632,1,0,0,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,1,0,0,1.0,-1.6232770945,2.68901830081
633,1,0,0,1,0,43.2246478169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-31.7857759258,14.7857920905
634,0,0,1,0,1,9.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,27.9,0,0,1,0.0,-4.88375600747,-20.3626400267
635,0,1,0,0,1,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.2377509415,-0.816585095949
636,0,0,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,0.0,-24.1992624869,3.32223360252
637,0,1,0,1,0,31.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.25,0,0,1,0.0,-5.90166981274,1.75587915093
638,0,0,1,0,1,41.0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6875,0,0,1,0.0,7.82990935796,11.3084189264
639,0,0,1,1,0,24.463143343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,0.0,-16.2453938792,-4.47420524508
640,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-24.6207476529,-8.66145028206
641,1,0,0,0,1,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.3,1,0,0,1.0,36.9330631885,-6.43475883792
642,0,0,1,0,1,2.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,27.9,0,0,1,0.0,-5.08756471193,-27.3544985057
643,0,0,1,1,0,27.2145045007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,1.0,24.2080826037,-2.86713409533
644,0,0,1,0,1,0.75,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.2583,1,0,0,1.0,-13.764934529,-28.3062047541
645,1,0,0,1,0,48.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.7292,1,0,0,1.0,45.0575378553,17.2992020265
646,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.6082827018,-9.66149462614
647,1,0,0,1,0,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.5,1,0,0,1.0,4.07314948097,26.5159820979
648,0,0,1,1,0,24.7346420597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.55,0,0,1,0.0,-24.7853844341,-3.92377330671
649,0,0,1,0,1,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55,0,0,1,1.0,-24.8324822262,-5.66739021164
650,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
651,0,1,0,0,1,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,1.0,-9.53012254783,-11.1097752945
652,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.4333,0,0,1,0.0,-24.0128038519,-7.67942143479
653,0,0,1,0,1,27.5350183982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8292,0,1,0,1.0,-24.4220242566,-1.14368003545
654,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.75,0,1,0,0.0,-25.7783349756,-10.6362852751
655,0,1,0,1,0,24.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.5,0,0,1,0.0,41.1224317566,-6.62207554197
656,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
657,0,0,1,0,1,32.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,0.0,-16.6178712198,3.04751409069
658,0,1,0,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.3868167843,-5.80188912808
659,1,0,0,1,0,58.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,113.275,1,0,0,0.0,81.8768384304,26.2271245391
660,1,0,0,1,0,50.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133.65,0,0,1,1.0,102.009714616,17.6133361456
661,0,0,1,1,0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0.0,-24.6637200739,11.3336161022
662,1,0,0,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.5875,0,0,1,0.0,-6.10036084642,17.8140892909
663,0,0,1,1,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4958,0,0,1,0.0,-24.5131310153,7.33034290192
664,0,0,1,1,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1.0,-24.5451727078,-8.69518675787
665,0,1,0,1,0,32.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.5,0,0,1,0.0,41.3553559902,1.36861986261
666,0,1,0,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.3285857259,-3.80421527694
667,0,0,1,1,0,27.6677157164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.4766608893,-1.00035395063
668,0,0,1,1,0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-23.7541503434,14.3060652886
669,1,0,0,0,1,36.8795405349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,0,0,1,1.0,20.0120475386,6.89853365828
670,0,1,0,0,1,40.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,1.0,7.10638762268,10.3688680813
671,1,0,0,1,0,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.0,0,0,1,0.0,19.8388847495,1.03473471295
672,0,1,0,1,0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-20.5157259447,41.2136082237
673,0,1,0,1,0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.1538925506,2.1888062765
674,0,1,0,1,0,32.8666235977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-32.0934448903,4.43057713532
675,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.7581415486,-10.6568253941
676,0,0,1,1,0,24.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.2940196457,-4.17236711082
677,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.8417,0,0,1,1.0,-22.6889230995,-10.7256908896
678,0,0,1,0,1,43.0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,0.0,15.1056961008,13.04840097
679,1,0,0,1,0,36.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,512.3292,1,0,0,1.0,480.103756856,-7.31310487401
680,0,0,1,0,1,27.5321505262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1375,0,1,0,0.0,-24.1139524183,-1.1554928201
681,1,0,0,1,0,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.7292,1,0,0,1.0,44.4426356123,-3.64499615701
682,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.225,0,0,1,0.0,-23.2505908666,-8.70123704381
683,0,0,1,1,0,14.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,0.0,14.2578583282,-15.9761938517
684,0,1,0,1,0,60.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,0.0,7.68521001016,30.3544871885
685,0,1,0,1,0,25.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,41.5792,1,0,0,0.0,9.25270886532,-4.69476644177
686,0,0,1,1,0,14.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6875,0,0,1,0.0,7.04030264371,-15.7185020443
687,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.1708,0,0,1,0.0,-22.334350189,-9.72752532571
688,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,0.0,-24.7373513085,-10.6574291034
689,1,0,0,0,1,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,211.3375,0,0,1,1.0,178.637747789,-19.5634468109
690,1,0,0,1,0,31.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.0,0,0,1,1.0,24.8350272822,0.889589645669
691,0,0,1,0,1,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.4167,1,0,0,1.0,-19.5161202929,-24.8276808172
692,0,0,1,1,0,27.2145045007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,1.0,24.2080826037,-2.86713409533
693,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0.0,-25.100453012,-3.64893778143
694,1,0,0,1,0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-4.75981059588,30.7710332581
695,0,1,0,1,0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,0.0,-18.0427010498,23.1498694719
696,0,0,1,1,0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-23.7262668261,15.3049529378
697,0,0,1,0,1,27.5359104803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7333,0,1,0,1.0,-24.5178532845,-1.14000554291
698,1,0,0,1,0,49.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,110.8833,1,0,0,0.0,79.224221106,17.2902089218
699,0,0,1,1,0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.65,0,0,1,0.0,-24.1843101945,13.31888888
700,1,0,0,0,1,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.525,1,0,0,1.0,194.912603,-17.0515565194
701,1,0,0,1,0,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.2875,0,0,1,1.0,-5.74609340038,5.80967786039
702,0,0,1,0,1,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,0.0,-18.071489705,-10.8740767606
703,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7417,0,1,0,0.0,-24.5867797983,-3.66432978051
704,0,0,1,1,0,26.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-24.442578348,-2.69980598215
705,0,1,0,1,0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-5.92706824333,9.80218339782
706,0,1,0,0,1,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,1.0,-18.2430215576,16.1491303971
707,1,0,0,1,0,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.2875,0,0,1,1.0,-5.54228469592,12.8015363394
708,1,0,0,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.55,0,0,1,1.0,119.078634353,-10.8217109253
709,0,0,1,1,0,21.4524919271,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,1.0,-17.1797520811,-7.47107277738
710,1,0,0,0,1,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.5042,1,0,0,1.0,17.1465518749,-5.86019597086
711,1,0,0,1,0,42.9776740854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-5.25542462324,13.7685055755
712,1,0,0,1,0,48.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,0,0,1,1.0,20.3323374043,18.014939797
713,0,0,1,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.4833,0,0,1,0.0,-22.7303723046,0.280798262301
714,0,1,0,1,0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-18.5424664372,23.1643817135
715,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.65,0,0,1,0.0,-24.8539673663,-9.65436040814
716,1,0,0,0,1,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.525,1,0,0,1.0,195.491437455,2.95655924555
717,0,1,0,0,1,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,1.0,-21.765693408,-1.7428608132
718,0,0,1,1,0,30.1979237842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,0.0,-16.6807798857,1.30236778242
719,0,0,1,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.3214086105,4.32572848946
720,0,1,0,0,1,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33.0,0,0,1,1.0,0.115798850602,-23.3860632347
721,0,0,1,1,0,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0542,0,0,1,0.0,-25.5042427308,-11.6661187256
722,0,1,0,1,0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.066545963,5.18531705322
723,0,1,0,1,0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-18.6006974957,21.1667078624
