index,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival
742,1,0,0,1,0,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.85,0,0,1,0
743,1,0,0,0,1,21,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,1
744,0,0,1,1,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,0
745,0,0,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1
746,1,0,0,1,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,1,0
747,0,0,1,1,0,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20.25,0,0,1,0
748,0,1,0,0,1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,1
749,1,0,0,1,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,0
750,0,0,1,1,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0
751,0,1,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,1
752,0,0,1,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1
753,0,0,1,1,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0
754,0,0,1,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
755,0,1,0,0,1,48,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,1,1
756,0,1,0,1,0,0.67,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,1
757,0,0,1,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,0
758,0,1,0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,0
759,0,0,1,1,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0
760,1,0,0,0,1,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.5,0,0,1,1
761,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,0
762,0,0,1,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.125,0,0,1,0
763,0,0,1,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,1
764,1,0,0,0,1,36,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120,0,0,1,1
765,0,0,1,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0
766,1,0,0,0,1,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.9583,0,0,1,1
767,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6,1,0,0,0
768,0,0,1,0,1,30.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0
769,0,0,1,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,1,0,0
770,0,0,1,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3625,0,0,1,0
771,0,0,1,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0
772,0,0,1,1,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0
773,0,1,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,0,0,1,0
774,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0
775,0,1,0,0,1,54,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,1
776,0,0,1,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,0,1,0
777,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0
778,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1
779,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7375,0,1,0,0
780,1,0,0,0,1,43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,211.3375,0,0,1,1
781,0,0,1,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,1
782,1,0,0,0,1,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,1,1
783,1,0,0,1,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,1,0
784,0,0,1,1,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,0
785,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0
786,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,0,0,1,0
787,0,0,1,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4958,0,0,1,1
788,0,0,1,1,0,8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,0
789,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.575,0,0,1,1
790,1,0,0,1,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.2,1,0,0,0
791,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0
792,0,1,0,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0
793,0,0,1,0,1,,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0
794,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.6958,1,0,0,0
795,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
796,0,1,0,1,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0
797,1,0,0,0,1,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.9292,0,0,1,1
798,0,0,1,0,1,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6833,0,0,1,1
799,0,0,1,1,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0
800,0,0,1,0,1,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,0,1,0
801,0,1,0,1,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0
802,0,1,0,0,1,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.25,0,0,1,1
803,1,0,0,1,0,11,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120,0,0,1,1
804,0,0,1,1,0,0.42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5167,1,0,0,1
805,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.975,0,0,1,1
806,0,0,1,1,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0
807,1,0,0,1,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
808,0,0,1,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0
809,0,1,0,1,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0
810,1,0,0,0,1,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,1
811,0,0,1,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8875,0,0,1,0
812,0,0,1,1,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,1,0
813,0,1,0,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,0
814,0,0,1,0,1,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0
815,0,0,1,1,0,30.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0
816,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
817,0,0,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,0
818,0,1,0,1,0,31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0042,1,0,0,0
819,0,0,1,1,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,1,0
820,0,0,1,1,0,10,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,27.9,0,0,1,0
821,1,0,0,0,1,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,93.5,0,0,1,1
822,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,1
823,1,0,0,1,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
824,0,0,1,0,1,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1
825,0,0,1,1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6875,0,0,1,0
826,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.95,0,1,0,0
827,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,0
828,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0042,1,0,0,1
829,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,1
830,1,0,0,0,1,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,1
831,0,0,1,0,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,1
832,0,1,0,1,0,0.83,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18.75,0,0,1,1
833,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0
834,0,0,1,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0
835,0,0,1,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,0,0,1,0
836,1,0,0,0,1,39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83.1583,1,0,0,1
837,0,0,1,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0
838,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0
839,0,0,1,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,1
840,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.7,1,0,0,1
841,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.925,0,0,1,0
842,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,0,0,1,0
843,1,0,0,0,1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,0,0,1
844,0,0,1,1,0,34.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4375,1,0,0,0
845,0,0,1,1,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0
846,0,0,1,1,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55,0,0,1,0
847,0,0,1,1,0,,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0
848,0,0,1,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,1,0,0,0
849,0,1,0,1,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,1,0
850,1,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.1042,1,0,0,1
851,0,0,1,1,0,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0
852,0,0,1,1,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0
853,0,0,1,0,1,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,0
854,1,0,0,0,1,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39.4,0,0,1,1
855,0,1,0,0,1,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0
856,0,0,1,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.35,0,0,1,1
857,1,0,0,0,1,45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,164.8667,0,0,1,1
858,1,0,0,1,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1
859,0,0,1,0,1,24,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,19.2583,1,0,0,1
860,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0
861,0,0,1,1,0,41,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.1083,0,0,1,0
862,0,1,0,1,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,0
863,1,0,0,0,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.9292,0,0,1,1
864,0,0,1,0,1,,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0
865,0,1,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0
866,0,1,0,0,1,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,1
867,0,1,0,0,1,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8583,1,0,0,1
868,1,0,0,1,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.4958,0,0,1,0
869,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0
870,0,0,1,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.1333,0,0,1,1
871,0,0,1,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
872,1,0,0,0,1,47,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52.5542,0,0,1,1
873,1,0,0,1,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0
874,0,0,1,1,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0
875,0,1,0,0,1,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,1
876,0,0,1,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,1
877,0,0,1,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.8458,0,0,1,0
878,0,0,1,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
879,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
880,1,0,0,0,1,56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83.1583,1,0,0,1
881,0,1,0,0,1,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,1
882,0,0,1,1,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0
883,0,0,1,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5167,0,0,1,0
884,0,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,0
885,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0
886,0,0,1,0,1,39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,0
887,0,1,0,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0
888,1,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,1,1
889,0,0,1,0,1,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,0
890,1,0,0,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,1,0,0,1
891,0,0,1,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0
892,0,0,1,1,0,34.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8292,0,1,0,
893,0,0,1,0,1,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,
894,0,1,0,1,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.6875,0,1,0,
895,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,
896,0,0,1,0,1,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.2875,0,0,1,
897,0,0,1,1,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.225,0,0,1,
898,0,0,1,0,1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6292,0,1,0,
899,0,1,0,1,0,26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,1,
900,0,0,1,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,
901,0,0,1,1,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,1,
902,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,
903,1,0,0,1,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,
904,1,0,0,0,1,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.2667,0,0,1,
905,0,1,0,1,0,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,
906,1,0,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.175,0,0,1,
907,0,1,0,0,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.7208,1,0,0,
908,0,1,0,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.35,0,1,0,
909,0,0,1,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,
910,0,0,1,0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,
911,0,0,1,0,1,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,
912,1,0,0,1,0,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.4,1,0,0,
913,0,0,1,1,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1708,0,0,1,
914,1,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.6833,0,0,1,
915,1,0,0,1,0,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.3792,1,0,0,
916,1,0,0,0,1,48,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,
917,0,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,1,
918,1,0,0,0,1,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61.9792,1,0,0,
919,0,0,1,1,0,22.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,
920,1,0,0,1,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,0,0,1,
921,0,0,1,1,0,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.6792,1,0,0,
922,0,1,0,1,0,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,1,
923,0,1,0,1,0,24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.5,0,0,1,
924,0,0,1,0,1,33,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.575,0,0,1,
925,0,0,1,0,1,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,
926,1,0,0,1,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.75,1,0,0,
927,0,0,1,1,0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,
928,0,0,1,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,
929,0,0,1,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,
930,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,
931,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,
932,0,0,1,1,0,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.4167,1,0,0,
933,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,
934,0,0,1,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.85,0,0,1,
935,0,1,0,0,1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,
936,1,0,0,0,1,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.5542,0,0,1,
937,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,
938,1,0,0,1,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.7,1,0,0,
939,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,
940,1,0,0,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.2917,1,0,0,
941,0,0,1,0,1,36,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15.9,0,0,1,
942,1,0,0,1,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,1,
943,0,1,0,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0333,1,0,0,
944,0,1,0,0,1,20,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,
945,1,0,0,0,1,28,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,263,0,0,1,
946,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.5792,1,0,0,
947,0,0,1,1,0,10,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,
948,0,0,1,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,
949,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.65,0,0,1,
950,0,0,1,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,
951,1,0,0,0,1,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,
952,0,0,1,1,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,
953,0,1,0,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,
954,0,0,1,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,0,1,
955,0,0,1,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.725,0,1,0,
956,1,0,0,1,0,13,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,
957,0,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,1,
958,0,0,1,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,
959,1,0,0,1,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.4,0,0,1,
960,1,0,0,1,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.5375,1,0,0,
961,1,0,0,0,1,60,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,263,0,0,1,
962,0,0,1,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,
963,0,0,1,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,
964,0,0,1,0,1,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.925,0,0,1,
965,1,0,0,1,0,28.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.7208,1,0,0,
966,1,0,0,0,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,
967,1,0,0,1,0,32.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,
968,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,
969,1,0,0,0,1,55,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.7,0,0,1,
970,0,1,0,1,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,
971,0,0,1,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,
972,0,0,1,1,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,
973,1,0,0,1,0,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.7792,0,0,1,
974,1,0,0,1,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1,
975,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,
976,0,1,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.7083,0,1,0,
977,0,0,1,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,
978,0,0,1,0,1,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,
979,0,0,1,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,
980,0,0,1,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,
981,0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,
982,0,0,1,0,1,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.9,0,0,1,
983,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,
984,1,0,0,0,1,27,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,0,1,
985,0,0,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,
986,1,0,0,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,1,0,0,
987,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,
988,1,0,0,0,1,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.85,0,0,1,
989,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,
990,0,0,1,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,
